(none),0,4,1,2,3,5
0.0,0.0,2.0,0.0,0.0,1.0,0.0
1.0,130.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,49.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,110.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,9.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,31.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,20.0
